,Timestamp,High,Low,Open,Close,Volume
0,1537142400,224.261002,195.307999,221.582001,197.875,2019910000.0
1,1537228800,213.356995,195.934006,197.095001,209.975006,1800640000.0
2,1537315200,213.871002,201.656006,209.472,209.968994,1733330000.0
3,1537401600,224.817993,207.789001,210.287994,224.591003,1782070000.0
4,1537488000,248.388,221.567001,225.251007,246.584,2836200000.0
5,1537574400,251.195999,233.809998,247.337006,240.479996,1921820000.0
6,1537660800,247.464005,237.856995,240.992004,244.330002,1693470000.0
7,1537747200,245.108002,227.490005,244.843994,228.729996,1748740000.0
8,1537833600,228.326996,206.490005,228.326996,218.505005,2120360000.0
9,1537920000,221.436996,209.113007,218.647003,215.847,1756100000.0
10,1538006400,230.606995,212.654007,215.440002,228.494003,2030320000.0
11,1538092800,231.748001,218.669006,229.041,222.401993,2018120000.0
12,1538179200,234.014008,216.078003,221.705002,231.634995,2208720000.0
13,1538265600,236.985992,228.445007,231.328995,232.848007,1765560000.0
14,1538352000,234.145004,226.945007,233.220001,230.768005,1597500000.0
15,1538438400,231.167007,225.837997,231.100006,227.181,1542080000.0
16,1538524800,226.457993,213.970993,226.406998,220.488998,1683930000.0
17,1538611200,226.147995,220.089996,220.445999,222.218002,1479500000.0
18,1538697600,228.319,220.957001,222.266998,227.600998,1547330000.0
19,1538784000,227.925995,224.246002,227.552002,225.119995,1505070000.0
20,1538870400,226.369995,222.996002,225.434998,226.119003,1470480000.0
21,1538956800,230.764999,224.557007,226.509003,229.255005,1470740000.0
22,1539043200,230.160995,226.401001,229.710007,227.981995,1405130000.0
23,1539129600,227.707001,224.494995,227.615005,225.768997,1384040000.0
24,1539216000,225.610001,189.283005,225.610001,189.498993,2167620000.0
25,1539302400,199.401001,188.707001,188.707001,196.727005,1487900000.0
26,1539388800,201.279007,196.363998,196.363998,199.841003,1167610000.0
27,1539475200,201.826996,195.242996,199.690994,195.714996,1169260000.0
28,1539561600,222.117996,194.158997,195.270004,209.703995,2865830000.0
29,1539648000,212.173004,207.983994,209.628006,210.119995,1532280000.0
30,1539734400,211.125,205.927994,210.216995,207.082993,1444130000.0
31,1539820800,208.470001,201.742996,207.404007,203.352005,1365860000.0
32,1539907200,204.662994,201.843994,203.257004,203.727005,1264480000.0
33,1539993600,206.222,203.085007,203.514999,205.429993,1238780000.0
34,1540080000,208.154999,204.621002,205.389999,205.141998,1190300000.0
35,1540166400,206.932007,203.376999,205.173996,204.044006,1328980000.0
36,1540252800,205.151001,201.910995,204.016006,204.335999,1237490000.0
37,1540339200,205.580994,203.354004,204.126999,203.852005,1102220000.0
38,1540425600,204.132004,201.822998,203.867996,202.718994,1102900000.0
39,1540512000,204.779999,201.550995,202.335999,203.328995,1161310000.0
40,1540598400,206.082001,203.126007,203.356003,204.210007,1084810000.0
41,1540684800,205.919006,203.522995,204.509995,205.365997,1139140000.0
42,1540771200,205.597,195.733994,205.173996,197.246994,1517230000.0
43,1540857600,198.121994,196.350998,197.203003,197.556,1363500000.0
44,1540944000,198.337997,196.531006,197.649002,197.380997,1442380000.0
45,1541030400,203.753998,197.328003,197.537003,198.871994,1336700000.0
46,1541116800,201.268997,198.755005,198.981995,200.634995,1451870000.0
47,1541203200,200.740005,199.524994,200.740005,200.186005,1307150000.0
48,1541289600,211.272003,198.985992,200.158005,207.485992,1749300000.0
49,1541376000,210.819,206.572998,207.100006,209.091003,1613510000.0
50,1541462400,218.451996,207.893997,209.473999,218.451996,1856940000.0
51,1541548800,221.651993,216.796005,218.899002,217.182999,1927830000.0
52,1541635200,218.337997,212.199005,217.326996,212.231003,1769080000.0
53,1541721600,213.315994,209.514999,211.987,210.074005,1554750000.0
54,1541808000,213.856995,209.804993,209.975006,212.533005,1377760000.0
55,1541894400,212.998993,208.867996,212.479004,211.339996,1501600000.0
56,1541980800,212.623001,208.923996,211.513,210.417999,1452380000.0
57,1542067200,210.514999,206.134995,210.149002,206.826004,1610260000.0
58,1542153600,207.044998,174.084,206.533997,181.397003,2595330000.0
59,1542240000,184.251007,170.188995,181.899002,180.806,2638410000.0
60,1542326400,181.350006,173.126007,180.865005,175.177002,2015330000.0
61,1542412800,175.850998,172.869003,175.360001,174.001007,1832800000.0
62,1542499200,179.151993,174.175003,174.175003,177.067001,1810920000.0
63,1542585600,177.179001,147.850998,177.179001,149.175003,2745160000.0
64,1542672000,151.253006,126.360001,148.811005,130.339005,3134410000.0
65,1542758400,138.889999,125.758003,131.141998,136.701004,2685930000.0
66,1542844800,137.740005,126.706001,136.811005,126.706001,1792150000.0
67,1542931200,127.028,119.558998,126.418999,123.295998,1998010000.0
68,1543017600,126.788002,110.824997,123.304001,113.494003,1800960000.0
69,1543104000,118.880997,101.769997,113.125999,116.449997,2466750000.0
70,1543190400,118.200996,104.892998,116.343002,108.334999,2139490000.0
71,1543276800,111.842003,102.452003,107.913002,110.010002,2320010000.0
72,1543363200,126.047997,110.197998,110.197998,122.438004,2673470000.0
73,1543449600,123.229721,115.297691,122.72155,117.542648,2196099151.0
74,1543536000,119.423767,111.744965,117.728096,113.171417,2020748396.0
75,1543622400,120.841454,111.619125,113.397758,118.635559,2131475768.0
76,1543708800,120.56205,116.092041,118.26815,116.388901,1856199149.0
77,1543795200,116.619064,107.415657,116.378761,108.925018,1772756193.0
78,1543881600,113.142914,107.402718,108.803162,110.214188,1748116495.0
79,1543968000,110.59861,102.475555,110.335518,102.475555,1990157607.0
80,1544054400,104.103493,91.761055,102.450592,91.761055,2310716932.0
81,1544140800,96.089844,83.469719,91.649834,93.294563,2554304530.0
82,1544227200,97.059883,86.825668,93.41008,92.159637,1855759401.0
83,1544313600,98.900032,91.031281,92.035431,95.142059,1875567180.0
84,1544400000,96.257301,90.654251,94.992172,91.685654,1756437577.0
85,1544486400,92.782326,87.688408,91.578934,88.945305,1707497898.0
86,1544572800,92.240555,88.263557,88.610703,90.5933,1533050103.0
87,1544659200,91.111603,85.518311,90.655228,86.539314,1754475622.0
88,1544745600,87.144943,83.226479,86.630356,84.308296,1651491877.0
89,1544832000,85.342743,82.829887,84.279694,84.440811,1496176898.0
90,1544918400,87.568123,84.469406,84.469406,85.2621,1565817037.0
91,1545004800,96.805054,85.382111,85.382111,95.133827,2101453024.0
92,1545091200,101.320236,92.968521,95.10804,101.112457,2277514076.0
93,1545177600,108.549057,100.69146,101.683846,101.268578,2456482115.0
94,1545264000,117.170128,100.639961,101.090439,116.216873,3063842618.0
95,1545350400,119.094162,107.584793,115.835403,109.496231,2632539990.0
96,1545436800,116.759499,107.503166,109.45594,116.759499,2338772939.0
97,1545523200,133.075302,117.273895,117.273895,130.765259,3579715061.0
98,1545609600,157.668701,130.641663,130.641663,140.238007,4370343387.0
99,1545696000,140.997589,125.113289,140.997589,129.844345,3298280609.0
100,1545782400,136.677246,126.292908,129.888824,131.865631,2720469126.0
101,1545868800,132.677063,115.650101,131.923584,116.575912,2612804378.0
102,1545955200,137.647018,115.69313,116.898201,137.647018,3130201009.0
103,1546041600,147.034332,134.570175,138.468781,138.018341,3169029972.0
104,1546128000,140.689087,133.98233,137.627457,139.859451,2660086834.0
105,1546214400,140.181152,132.519394,140.031067,133.368256,2358360234.0
106,1546300800,141.397507,132.650711,133.418152,140.819412,2258709868.0
107,1546387200,156.929138,140.650955,141.519516,155.047684,3328240369.0
108,1546473600,155.863052,147.198364,155.196045,149.13501,2676164880.0
109,1546560000,156.878983,147.907104,148.912888,154.58194,3126192535.0
110,1546646400,160.82489,154.337418,154.337418,155.638596,3338211928.0
111,1546732800,159.371445,152.085922,155.80423,157.746201,3231294371.0
112,1546819200,158.450424,151.150726,157.809494,151.699219,2712108388.0
113,1546905600,153.625778,148.66954,151.967545,150.359634,2459808140.0
114,1546992000,153.622253,150.288376,150.554688,150.803116,2369241197.0
115,1547078400,152.14827,126.529373,150.843506,128.625183,3397734456.0
116,1547164800,130.165939,125.244942,127.813965,127.548325,2667585234.0
117,1547251200,128.666122,125.446754,127.528084,125.96653,2212109224.0
118,1547337600,126.267876,116.085968,125.907227,116.897804,2268263944.0
119,1547424000,130.856735,116.96756,116.979095,129.068726,2798085735.0
120,1547510400,130.743561,120.311523,129.172684,122.032715,2735449164.0
121,1547596800,127.118248,121.441414,121.809242,123.547066,2746469340.0
122,1547683200,124.270721,120.817032,123.57354,123.74192,2594091285.0
123,1547769600,123.84169,120.241898,123.654655,121.010262,2305389800.0
124,1547856000,125.904228,121.161034,121.614426,124.51902,3048261797.0
125,1547942400,125.070389,118.702324,124.632401,119.474831,2964108269.0
126,1548028800,119.715439,116.15744,119.636459,117.157852,2421720343.0
127,1548115200,119.664345,114.676682,117.110756,118.747551,2552507405.0
128,1548201600,119.422798,116.376648,118.713814,117.452606,2556952198.0
129,1548288000,118.032104,116.006798,117.462784,117.362885,2520843420.0
130,1548374400,117.802994,115.830154,117.594955,116.378342,2606881898.0
131,1548460800,118.084114,115.980576,116.373528,116.488739,2412181169.0
132,1548547200,116.68541,113.405289,116.510315,113.405289,2775888287.0
133,1548633600,113.688232,103.336464,113.285233,106.589973,3366895505.0
134,1548720000,107.165787,103.999229,106.721954,105.598213,2900418606.0
135,1548806400,109.45298,104.843796,105.407204,108.907539,2874370355.0
136,1548892800,110.458359,106.525352,108.900772,107.061012,2828796031.0
137,1548979200,108.63871,105.046501,107.147682,107.609787,2541271519.0
138,1549065600,110.653877,106.764015,107.466415,110.43026,2385157838.0
139,1549152000,110.827354,106.563988,110.490318,107.492668,2519334757.0
140,1549238400,108.701035,107.067421,107.625824,107.821602,2491888675.0
141,1549324800,108.134789,106.909897,107.628166,107.44352,2515863999.0
142,1549411200,107.569305,102.934563,107.569305,104.919289,2593048199.0
143,1549497600,106.058876,104.409134,104.835777,104.535301,2326764622.0
144,1549584000,119.805817,104.194435,104.64505,119.267746,3656841347.0
145,1549670400,120.689735,118.000404,119.214111,119.430885,2884650400.0
146,1549756800,124.853622,117.105774,119.408966,124.806488,3148766590.0
147,1549843200,124.871536,120.311752,124.871536,121.298393,3222473887.0
148,1549929600,123.4683,119.600021,121.178574,122.572289,3149576429.0
149,1550016000,125.550697,121.612495,122.544289,122.553604,3386585799.0
150,1550102400,124.451988,121.334892,122.416985,121.390205,3331701628.0
151,1550188800,123.660126,121.371918,121.453697,122.100388,3021741615.0
152,1550275200,124.134811,122.295303,122.396454,123.260216,2905833287.0
153,1550361600,134.460098,123.091614,123.182083,133.598877,4236081130.0
154,1550448000,147.686584,133.001938,133.032547,146.098373,5387525773.0
155,1550534400,149.929977,145.128464,146.398819,145.346191,5310842625.0
156,1550620800,149.554337,142.502121,145.172729,149.554337,4500094965.0
157,1550707200,149.352325,144.563812,149.352325,146.130844,3995766856.0
158,1550793600,149.268616,145.206543,146.073257,149.092453,3731099284.0
159,1550880000,159.12587,147.331055,148.67662,158.795425,4519468458.0
160,1550966400,165.549622,135.852661,158.902405,135.852661,5957715043.0
161,1551052800,142.525574,135.483841,135.499725,139.822861,4914392068.0
162,1551139200,139.97644,136.579605,139.646088,138.089676,3791292839.0
163,1551225600,141.336227,131.602921,138.029572,136.125961,4469776860.0
164,1551312000,138.847137,135.657593,136.283081,136.746246,4535438953.0
165,1551398400,138.99527,136.434784,136.836243,136.443619,3756124824.0
166,1551484800,137.184799,132.436386,136.350082,134.206955,3747176425.0
167,1551571200,135.849289,131.328857,134.786118,132.24942,3454374053.0
168,1551657600,132.729141,125.402702,132.157883,127.774124,4008171341.0
169,1551744000,138.22998,126.735298,127.792953,137.822388,4764849990.0
170,1551830400,139.968826,136.14592,137.95874,138.789352,4589054219.0
171,1551916800,140.85788,137.273132,138.942383,138.0345,4339206292.0
172,1552003200,139.4991,133.557693,138.311356,135.127075,4678816794.0
173,1552089600,139.119415,134.677124,134.887558,137.965332,5011918715.0
174,1552176000,138.270309,135.685684,138.180496,136.758682,4578438499.0
175,1552262400,137.353409,133.102798,136.849533,133.83403,4689807419.0
176,1552348800,135.273468,130.944153,134.012848,134.442886,4709988000.0
177,1552435200,134.611771,132.719727,134.611771,133.263077,4265162099.0
178,1552521600,135.180847,132.750076,133.203903,133.711594,4476532147.0
