Date,Open,High,Low,Close,Volume,Marketcap,
2024-02-11,47768.96813,48535.93591,47617.40537,48293.91675,19315867136,947774000000 ,
2024-02-10,47153.52842,48146.17043,46905.32169,47771.27737,16398681570,937477000000 ,
2024-02-09,45297.38425,48152.49463,45260.82457,47147.20031,39316770844,925185000000 ,
2024-02-08,44332.1256,45575.84172,44332.1256,45301.56663,26154524080,888921000000 ,
2024-02-07,43090.0213,44341.94833,42775.95847,44318.22445,21126587775,869585000000 ,
2024-02-06,42657.39107,43344.14822,42529.02142,43084.67186,16798476726,845338000000 ,
2024-02-05,42577.62298,43494.24863,42264.8173,42658.66605,18715487317,836936000000 ,
2024-02-04,42994.9408,43097.64402,42374.8339,42583.58292,14802225490,835422000000 ,
2024-02-03,43184.96368,43359.94193,42890.80668,42992.24963,11169245236,843399000000 ,
2024-02-02,43077.63918,43422.48807,42584.33723,43185.85943,18603843039,847154000000 ,
2024-02-01,42569.7614,43243.16818,41879.18999,43075.7746,21423953779,844944000000 ,
2024-01-31,42946.25137,43717.40466,42298.94716,42582.60639,24673628793,835231000000 ,
2024-01-30,43300.22809,43838.94684,42711.37176,42952.60821,23842814518,842452000000 ,
2024-01-29,42030.91538,43305.86886,41818.33109,43288.24534,20668476578,848995000000 ,
2024-01-28,42126.12596,42797.17736,41696.90834,42035.59437,16858971687,824388000000 ,
2024-01-27,41815.62502,42195.63156,41431.27989,42120.05635,11422941934,826001000000 ,
2024-01-26,39936.81688,42209.38517,39825.69223,41816.87284,25598119893,820011000000 ,
2024-01-25,40075.54902,40254.48232,39545.66446,39933.80775,18491782013,783047000000 ,
2024-01-24,39877.59556,40483.78388,39508.79846,40077.07327,22359526178,785810000000 ,
2024-01-23,39518.71545,40127.35343,38521.89389,39845.55115,29244553045,781234000000 ,
2024-01-22,41553.65269,41651.20679,39450.11899,39507.36882,31338708143,774565000000 ,
2024-01-21,41671.48853,41855.36872,41497.00966,41545.78351,9344043642,814489000000 ,
2024-01-20,41624.58903,41877.89392,41446.82309,41665.58484,11586690904,816801000000 ,
2024-01-19,41278.45919,42134.15898,40297.45786,41618.40737,25752407154,815840000000 ,
2024-01-18,42742.31162,42876.3466,40631.17049,41262.05836,25218357242,808819000000 ,
2024-01-17,43132.10034,43189.89051,42189.31053,42742.65284,20851232595,837805000000 ,
2024-01-16,42499.33754,43566.27492,42085.99603,43154.94423,24062872740,845855000000 ,
2024-01-15,41715.06653,43319.72118,41705.41833,42511.96772,22320220558,833217000000 ,
2024-01-14,42842.26367,43065.59885,41724.61372,41796.26961,17521429522,819160000000 ,
2024-01-13,42799.44649,43234.66178,42464.1432,42842.38219,20601860469,839627000000 ,
2024-01-12,46354.79319,46498.13482,41903.77075,42853.16666,43332698900,839796000000 ,
2024-01-11,46656.07308,48969.3714,45678.6454,46368.58538,45833734549,908640000000 ,
2024-01-10,46121.53982,47647.22099,44483.15086,46627.77911,50114613298,913669000000 ,
2024-01-09,46987.63874,47893.70101,45244.71515,46139.73037,39821290992,904067000000 ,
2024-01-08,43948.70696,47218.00113,43244.08161,46970.50231,42746192015,920302000000 ,
2024-01-07,43998.46424,44495.57147,43662.22863,43943.09723,19330573863,860952000000 ,
2024-01-06,44178.95461,44227.63131,43475.15643,43989.19409,16092503468,861822000000 ,
2024-01-05,44192.9787,44353.28586,42784.71827,44162.69163,32336029347,865183000000 ,
2024-01-04,42855.81476,44770.02341,42675.17401,44179.9217,30448091210,865482000000 ,
2024-01-03,44961.60319,45503.24179,40813.53487,42848.17564,46342323118,839346000000 ,
2024-01-02,44187.13904,45899.70635,44176.95044,44957.97005,39335274536,880632000000 ,
2024-01-01,42280.23528,44175.43605,42214.97675,44167.33021,18426978443,865106000000 ,
2023-12-31,42152.09845,42860.93739,41998.25535,42265.18565,16397498810,827811000000 ,
2023-12-30,42091.75264,42584.12364,41556.22599,42156.90115,16013925945,825647000000 ,
2023-12-29,42614.64389,43124.32586,41424.06064,42099.40281,26000021055,824484000000 ,
2023-12-28,43468.19806,43804.78142,42318.54886,42627.85353,22992093014,834792000000 ,
2023-12-27,42518.46853,43683.15981,42167.58349,43442.85456,25260941032,850721000000 ,
2023-12-26,43599.84759,43603.17544,41676.48997,42520.40151,30026850982,832620000000 ,
2023-12-25,43010.57292,43765.09214,42765.77114,43613.14208,21115795370,853982000000 ,
2023-12-24,43728.36599,43945.52156,42786.91786,43016.11762,18830554085,842254000000 ,
2023-12-23,44012.19863,44015.69864,43351.3557,43739.54214,13507796558,856372000000 ,
2023-12-22,43868.98642,44367.95577,43441.96795,43997.90141,21028503216,861384000000 ,
2023-12-21,43648.12493,44240.66913,43330.05265,43869.15086,22452766169,858820000000 ,
2023-12-20,42261.30014,44275.58751,42223.81786,43652.24867,27868908174,854532000000 ,
2023-12-19,42641.51021,43354.2966,41826.33515,42270.52614,23171001281,827447000000 ,
2023-12-18,41348.20209,42720.29713,40530.25852,42623.53833,25224642008,834312000000 ,
2023-12-17,42236.10834,42359.49612,41274.54352,41364.66592,16678702876,809629000000 ,
2023-12-16,41937.74097,42664.94514,41723.11347,42240.11908,14386729590,826723000000 ,
2023-12-15,43028.25069,43087.82377,41692.96804,41929.75839,19639442462,820611000000 ,
2023-12-14,42884.26269,43390.86037,41767.09054,43023.97197,25578530178,841983000000 ,
2023-12-13,41468.46586,43429.78062,40676.86816,42890.74073,26797884674,839334000000 ,
2023-12-12,41238.73339,42048.30378,40667.56185,41450.22219,24779520132,811107000000 ,
2023-12-11,43792.01786,43808.37306,40234.57833,41243.83331,40632672038,807029000000 ,
2023-12-10,43728.38348,44034.62497,43593.2838,43779.69729,13000481418,856608000000 ,
2023-12-09,44180.02094,44361.25735,43627.59718,43725.98581,17368210171,855519000000 ,
2023-12-08,43293.13495,44705.51501,43125.2951,44166.60064,24421116687,864098000000 ,
2023-12-07,43769.13107,44042.58802,42880.65013,43292.66424,27635760671,846963000000 ,
2023-12-06,44080.02425,44265.7704,43478.08132,43746.44536,29909761586,855808000000 ,
2023-12-05,41986.26435,44408.66574,41421.14739,44080.64795,36312154535,862310000000 ,
2023-12-04,39978.62865,42371.74944,39978.62865,41980.09948,39856129827,821180000000 ,
2023-12-03,39472.20747,40135.6049,39298.16552,39978.39182,15769696322,781986000000 ,
2023-12-02,38689.27862,39678.93729,38652.59568,39476.33328,15534035612,772125000000 ,
2023-12-01,37718.00963,38954.11043,37629.35891,38688.74836,23512784002,756690000000 ,
2023-11-30,37861.11888,38141.75355,37531.14163,37712.74777,18115982627,737561000000 ,
2023-11-29,37826.10552,38366.113,37612.63162,37858.49405,20728546658,740380000000 ,
2023-11-28,37247.99117,38368.47995,36891.08936,37831.08687,21696137014,739813000000 ,
2023-11-27,37454.19196,37559.35455,36750.1271,37254.16885,19002925720,728495000000 ,
2023-11-26,37796.82886,37820.30134,37162.74915,37479.12229,13744796068,732864000000 ,
2023-11-25,37721.41345,37892.42997,37617.41683,37796.79234,9099571165,739041000000 ,
2023-11-24,37296.31683,38415.3382,37261.60605,37720.28115,22922957823,737506000000 ,
2023-11-23,37420.43388,37643.91842,36923.86436,37289.62066,14214948217,729049000000 ,
2023-11-22,35756.55326,37856.97991,35670.97188,37432.33831,24397247860,731805000000 ,
2023-11-21,37469.15971,37631.13964,35813.81136,35813.81136,25172163756,700129000000 ,
2023-11-20,37374.07468,37756.81929,36882.53198,37476.95586,20888209068,732607000000 ,
2023-11-19,36585.7657,37509.35626,36414.59828,37386.54777,12915986553,730803000000 ,
2023-11-18,36625.37148,36839.28287,36233.31173,36585.70293,11886022717,715107000000 ,
2023-11-17,36164.8236,36704.4828,35901.23556,36596.68192,22445028430,715288000000 ,
2023-11-16,37879.97994,37934.6252,35545.47334,36154.76924,26007385366,706617000000 ,
2023-11-15,35548.11279,37964.89283,35383.78097,37880.58317,27365821679,740313000000 ,
2023-11-14,36491.78758,36753.35219,34948.50028,35537.64052,23857403554,694491000000 ,
2023-11-13,37070.30587,37405.1153,36399.60511,36502.35734,19057712790,713312000000 ,
2023-11-12,37133.99088,37227.69256,36779.11653,37054.52014,11545715999,724074000000 ,
2023-11-11,37310.07076,37407.09328,36773.66646,37138.05054,13924272142,725668000000 ,
2023-11-10,36702.25186,37493.8013,36362.75523,37313.96969,22711265155,729069000000 ,
2023-11-09,35633.63439,37926.2568,35592.10325,36693.12363,37762672382,716902000000 ,
2023-11-08,35419.47672,35994.41653,35147.80081,35655.27608,17295394918,696595000000 ,
2023-11-07,35047.79363,35892.41637,34545.8151,35443.56136,18834737789,692426000000 ,
2023-11-06,35044.78992,35286.02683,34765.36485,35037.36944,12693436420,684460000000 ,
2023-11-05,35090.01302,35340.33972,34594.24258,35049.35592,12412743996,684668000000 ,
2023-11-04,34736.32341,35256.03275,34616.69334,35082.19722,9561294264,685272000000 ,
2023-11-03,34942.47432,34942.47432,34133.43962,34732.32558,17158456701,678402000000 ,
2023-11-02,35441.57739,35919.8436,34401.57491,34938.2424,20998158544,682394000000 ,
2023-11-01,34657.27532,35527.93156,34170.69259,35437.25318,22446272005,692110000000 ,
2023-10-31,34500.07774,34719.25405,34083.30946,34667.77936,15758270810,677048000000 ,
2023-10-30,34531.74137,34843.9355,34110.97396,34502.36466,17184860315,673784000000 ,
2023-10-29,34089.37174,34743.26242,33947.56718,34538.48209,11160323986,674456000000 ,
2023-10-28,33907.72365,34399.38898,33874.80478,34089.57587,10160330825,665661000000 ,
2023-10-27,34156.50069,34238.21077,33416.88549,33909.79928,16418032871,662116000000 ,
2023-10-26,34504.28742,34832.90854,33762.32329,34156.64983,19427195376,666904000000 ,
2023-10-25,33916.04405,35133.75757,33709.11031,34502.82089,25254318008,673630000000 ,
2023-10-24,33077.30395,35150.4335,32880.76173,33901.52656,44934999645,661860000000 ,
2023-10-23,30140.68486,34370.43877,30097.82874,33086.23297,38363572311,645917000000 ,
2023-10-22,29918.65504,30199.43311,29720.31345,29993.89652,10446520040,585517000000 ,
2023-10-21,29683.38182,30287.48165,29481.75231,29918.41167,11541146996,584015000000 ,
2023-10-20,28732.81155,30104.08561,28601.67016,29682.94927,21536125230,579392000000 ,
2023-10-19,28332.41531,28892.47368,28177.98754,28719.80613,14448058195,560568000000 ,
2023-10-18,28413.53081,28889.00959,28174.25255,28328.34115,12724128586,552901000000 ,
2023-10-17,28522.09817,28618.75239,28110.18612,28415.74814,14872527508,554582000000 ,
2023-10-16,27162.62823,29448.13904,27130.47348,28519.46668,27833876539,556578000000 ,
2023-10-15,26858.01173,27289.17032,26817.89401,27159.65292,7098201980,530017000000 ,
2023-10-14,26866.20324,26968.99922,26814.58659,26861.7062,5388116782,524174000000 ,
2023-10-13,26752.87956,27092.69675,26686.32231,26862.37545,15165312851,524162000000 ,
2023-10-12,26873.29249,26921.4389,26558.32078,26756.79864,9392909295,522078000000 ,
2023-10-11,27392.07555,27474.11619,26561.09937,26873.32112,13648094333,524325000000 ,
2023-10-10,27589.2011,27715.84835,27301.65508,27391.01952,9973350678,534398000000 ,
2023-10-09,27934.47216,27989.4709,27302.56192,27583.67859,12007668568,538128000000 ,
2023-10-08,27971.67811,28102.17039,27740.66302,27935.08958,7916875290,544958000000 ,
2023-10-07,27946.78163,28028.09209,27870.42346,27968.83887,6553044316,545590000000 ,
2023-10-06,27412.12242,28252.53757,27215.55245,27946.59678,13492391599,545127000000 ,
2023-10-05,27798.64713,28091.86124,27375.60142,27415.91198,11877253670,534747000000 ,
2023-10-04,27429.075,27826.65795,27248.10625,27799.3941,11143355314,542203000000 ,
2023-10-03,27508.25182,27667.19203,27216.00132,27429.97902,11407814187,534975000000 ,
2023-10-02,27976.79915,28494.45964,27347.78758,27530.78489,19793041322,536913000000 ,
2023-10-01,26967.39743,28047.23771,26965.09429,27983.75038,9503917434,545719000000 ,
2023-09-30,26911.68918,27091.79551,26888.9678,26967.9163,5331172801,525886000000 ,
2023-09-29,27024.84171,27225.93843,26721.7628,26911.7216,10396435377,524766000000 ,
2023-09-28,26355.81239,27259.49922,26327.32171,27021.54676,14079002707,526884000000 ,
2023-09-27,26209.49835,26817.84232,26111.46438,26352.71762,11718380997,513819000000 ,
2023-09-26,26294.75867,26389.88478,26090.7124,26217.24934,9985498161,511151000000 ,
2023-09-25,26253.7753,26421.50836,26011.46962,26298.47955,11997833257,512712000000 ,
2023-09-24,26579.37399,26716.05846,26221.05,26256.82579,8192867686,511877000000 ,
2023-09-23,26578.55593,26634.18598,26520.51983,26579.38974,7404700301,518140000000 ,
2023-09-22,26564.05617,26726.07803,26495.53241,26579.56864,10578746709,518118000000 ,
2023-09-21,27129.84002,27152.93858,26389.30029,26567.6329,13371443708,517864000000 ,
2023-09-20,27210.22849,27379.50607,26864.08232,27132.00734,13281116604,528842000000 ,
2023-09-19,26760.85101,27488.7638,26681.60577,27211.11782,13807690550,530358000000 ,
2023-09-18,26532.99479,27414.73426,26415.51585,26754.28104,15615339655,521432000000 ,
2023-09-17,26567.92758,26617.99763,26445.07513,26534.18752,6774210670,517117000000 ,
2023-09-16,26606.19865,26754.77018,26473.89078,26568.28129,7402031417,517755000000 ,
2023-09-15,26533.81884,26840.49793,26240.70063,26608.69336,11479735788,518517000000 ,
2023-09-14,26228.27786,26774.62336,26171.45185,26539.67444,13811359124,517141000000 ,
2023-09-13,25837.55496,26376.11347,25781.12373,26228.32409,13072077070,511047000000 ,
2023-09-12,25160.65793,26451.9385,25133.07891,25833.34306,18657279324,503328000000 ,
2023-09-11,25831.7155,25883.947,24930.29749,25162.65527,14600006467,490238000000 ,
2023-09-10,25895.20997,25978.13017,25640.26171,25832.22625,7899553047,503258000000 ,
2023-09-09,25905.42491,25921.97623,25810.49509,25895.67822,5481314132,504470000000 ,
2023-09-08,26245.20821,26414.00597,25677.47958,25905.65375,10817356400,504641000000 ,
2023-09-07,25748.31201,26409.30301,25608.2016,26240.19489,11088307100,511135000000 ,
2023-09-06,25783.93074,25953.01566,25404.35968,25753.23626,12752705327,501627000000 ,
2023-09-05,25814.95781,25858.37431,25589.98859,25779.98179,11094740040,502127000000 ,
2023-09-04,25968.17013,26081.52461,25657.02557,25812.41527,10680635106,502737000000 ,
2023-09-03,25869.47279,26087.14916,25817.0318,25969.56735,8962524523,505774000000 ,
2023-09-02,25800.90961,25970.28449,25753.09385,25868.79814,10100387473,503786000000 ,
2023-09-01,25934.02081,26125.86977,25362.60913,25800.72437,17202862221,502436000000 ,
2023-08-31,27301.92932,27456.079,25752.92995,25931.47289,20181001451,504958000000 ,
2023-08-30,27726.08403,27760.1594,27069.20742,27297.26535,16343655235,531529000000 ,
2023-08-29,26102.48583,28089.33803,25912.62891,27727.39301,29368391712,539882000000 ,
2023-08-28,26089.61492,26198.57906,25880.60025,26106.15004,11002805166,508289000000 ,
2023-08-27,26008.2418,26165.37244,25965.09754,26089.69347,6913768611,507950000000 ,
2023-08-26,26047.23524,26107.38429,25983.87827,26008.46266,6034817316,506349000000 ,
2023-08-25,26163.68005,26248.10343,25786.81246,26047.66885,12406045118,507090000000 ,
2023-08-24,26431.51989,26554.90982,25914.92556,26162.37249,12871532023,509302000000 ,
2023-08-23,26040.47365,26786.89761,25804.99819,26431.63998,16985265785,514520000000 ,
2023-08-22,26130.74802,26135.5082,25520.72849,26031.65648,14503820706,506709000000 ,
2023-08-21,26188.69065,26220.20168,25846.08797,26124.14125,13371557893,508487000000 ,
2023-08-20,26096.86123,26260.68094,26004.3153,26189.58467,9036580420,509734000000 ,
2023-08-19,26047.83298,26249.44838,25802.40789,26096.20455,10631443812,507890000000 ,
2023-08-18,26636.0784,26808.19578,25668.92282,26049.5569,24026236529,506958000000 ,
2023-08-17,28699.80284,28745.94653,25409.1116,26664.54999,31120851211,518904000000 ,
2023-08-16,29169.07402,29221.97574,28701.77952,28701.77952,14949271904,558522000000 ,
2023-08-15,29408.04859,29439.12042,29088.85328,29170.34721,12640195779,567611000000 ,
2023-08-14,29283.26294,29660.25434,29124.10555,29408.44255,14013695304,572212000000 ,
2023-08-13,29416.5936,29441.43339,29265.8076,29282.91438,7329897180,569738000000 ,
2023-08-12,29399.78665,29465.11378,29357.58798,29415.96452,6194358008,572302000000 ,
2023-08-11,29424.90257,29517.77367,29253.51799,29397.7155,10195168197,571917000000 ,
2023-08-10,29563.97184,29688.56482,29354.44644,29429.59249,11865344789,572509000000 ,
2023-08-09,29766.6956,30093.43519,29376.80055,29561.49451,18379521213,575052000000 ,
2023-08-08,29180.01886,30176.79624,29113.81446,29765.49267,17570561357,578990000000 ,
2023-08-07,29038.51285,29244.28086,28724.14053,29180.57892,13618163710,567589000000 ,
2023-08-06,29043.70198,29160.82154,28963.83469,29041.85617,7269806994,564865000000 ,
2023-08-05,29075.38896,29102.46565,28957.79762,29042.12615,6598366353,564840000000 ,
2023-08-04,29174.38184,29302.07822,28885.3354,29074.09173,12036639988,565435000000 ,
2023-08-03,29161.81195,29375.70703,28959.48821,29178.67878,12780357746,567446000000 ,
2023-08-02,29704.14684,29987.99711,28946.51038,29151.95969,19212655598,566899000000 ,
2023-08-01,29230.8724,29675.7325,28657.02382,29675.7325,18272392391,577056000000 ,
2023-07-31,29278.31405,29489.87287,29131.57903,29230.11088,11656781982,568366000000 ,
2023-07-30,29357.09364,29443.16949,29059.50263,29275.30795,8678454527,569217000000 ,
2023-07-29,29319.44604,29396.84375,29264.16627,29356.91854,6481775959,570774000000 ,
2023-07-28,29212.1643,29521.51433,29125.84559,29319.2454,11218474952,570018000000 ,
2023-07-27,29353.79883,29560.96626,29099.35225,29210.68928,10770779217,567881000000 ,
2023-07-26,29225.76012,29675.55262,29113.91132,29354.97288,13497554655,570662000000 ,
2023-07-25,29178.97004,29353.1611,29062.43429,29227.3908,10266772793,568155000000 ,
2023-07-24,30081.66164,30093.39425,28934.29416,29176.91548,15395817395,567149000000 ,
2023-07-23,29790.11165,30330.64039,29741.52731,30084.53924,9220145050,584763000000 ,
2023-07-22,29908.69699,29991.61596,29664.12095,29771.80283,7873300598,578656000000 ,
2023-07-21,29805.11153,30045.99751,29733.851,29908.7439,10972789818,581293000000 ,
2023-07-20,29915.25033,30195.53104,29638.09667,29792.01638,14655207121,579004000000 ,
2023-07-19,29862.04721,30184.18115,29794.26886,29913.9232,12128602812,581349000000 ,
2023-07-18,30147.07086,30233.65535,29556.42837,29856.56322,13138897269,580206000000 ,
2023-07-17,30249.62662,30336.40013,29685.78269,30145.88963,13240156074,585798000000 ,
2023-07-16,30297.47211,30437.56073,30089.67038,30249.13281,8516564470,587778000000 ,
2023-07-15,30331.78228,30407.78111,30263.46342,30295.80748,8011667756,588656000000 ,
2023-07-14,31474.72136,31582.25483,29966.38714,30334.06901,20917902660,589374000000 ,
2023-07-13,30387.4892,31814.51481,30268.35249,31476.04939,23686079548,611535000000 ,
2023-07-12,30622.24695,30959.96556,30228.83522,30391.64614,14805659717,590443000000 ,
2023-07-11,30417.63362,30788.31462,30358.09774,30620.95094,12151839152,594872000000 ,
2023-07-10,30172.42296,31026.0838,29985.3947,30414.47152,14828209155,590835000000 ,
2023-07-09,30291.61053,30427.59066,30085.59219,30171.23357,7903327692,586080000000 ,
2023-07-08,30346.92165,30374.43653,30080.15961,30292.54117,7509378699,588404000000 ,
2023-07-07,29907.9989,30434.64369,29777.28441,30342.26475,13384770155,589337000000 ,
2023-07-06,30507.15111,31460.05361,29892.22603,29909.33776,21129219509,580895000000 ,
2023-07-05,30778.72536,30877.32925,30225.6127,30514.16639,12481622280,592615000000 ,
2023-07-04,31156.86492,31325.19817,30659.35589,30777.58151,12810828427,597702000000 ,
2023-07-03,30624.51631,31375.61325,30586.51343,31156.43949,15271884873,605031000000 ,
2023-07-02,30587.26996,30766.13975,30264.01871,30620.77026,10533418042,594602000000 ,
2023-07-01,30471.84756,30641.28932,30328.86475,30590.07907,9086606733,593974000000 ,
2023-06-30,30441.35376,31256.8627,29600.27594,30477.25128,26387306197,591758000000 ,
2023-06-29,30086.18672,30796.25024,30057.20302,30445.35123,13180860821,591108000000 ,
2023-06-28,30696.56149,30703.27998,29921.82283,30086.24619,14571500779,584109000000 ,
2023-06-27,30274.32119,31006.78658,30236.65129,30688.16385,16428827944,595774000000 ,
2023-06-26,30480.52397,30636.02943,29955.74329,30271.13102,16493186997,587650000000 ,
2023-06-25,30545.15023,31041.27207,30327.94278,30480.26161,12703464114,591684000000 ,
2023-06-24,30708.73845,30804.14937,30290.14648,30548.69482,12147822496,592983000000 ,
2023-06-23,29896.38342,31389.53813,29845.21451,30695.46941,24115570085,595804000000 ,
2023-06-22,29995.93577,30495.99845,29679.1574,29912.28171,20653160491,580578000000 ,
2023-06-21,28311.31096,30737.32922,28283.41078,30027.29645,33346760979,582785000000 ,
2023-06-20,26841.66353,28388.96842,26668.7917,28327.48826,22211859147,549772000000 ,
2023-06-19,26335.44237,26984.61153,26312.83181,26851.02855,12826986222,521095000000 ,
2023-06-18,26510.45761,26675.92553,26325.89018,26336.213,9565695129,511080000000 ,
2023-06-17,26328.67944,26769.3945,26174.49165,26510.67645,11090276850,514442000000 ,
2023-06-16,25575.2826,26463.17306,25245.35768,26327.46239,16324646965,510862000000 ,
2023-06-15,25121.67395,25735.30854,24797.16785,25576.39401,15837384409,496265000000 ,
2023-06-14,25920.25809,26041.80011,24902.1527,25124.67668,14265717766,487477000000 ,
2023-06-13,25902.94091,26376.35207,25728.36557,25918.7284,14143474486,502864000000 ,
2023-06-12,25934.2856,26087.91907,25675.19759,25902.49987,11677889997,502524000000 ,
2023-06-11,25854.03192,26203.43981,25668.98561,25940.16808,10732609603,503231000000 ,
2023-06-10,26481.76254,26531.04516,25501.83624,25851.241,19872933189,501477000000 ,
2023-06-09,26505.92401,26770.28912,26339.31522,26480.37509,11015551640,513657000000 ,
2023-06-08,26347.65345,26797.51279,26246.66376,26508.2159,11904824295,514170000000 ,
2023-06-07,27235.64952,27332.18096,26146.98887,26345.99885,19530045082,510997000000 ,
2023-06-06,25732.10886,27313.82068,25434.86713,27238.78373,21929670693,528292000000 ,
2023-06-05,27123.10996,27129.98258,25445.16751,25760.097,21513292646,499587000000 ,
2023-06-04,27075.12207,27407.01857,26968.22414,27119.06719,9360912318,525920000000 ,
2023-06-03,27252.32333,27317.05185,26958.00374,27075.1294,8385597470,525044000000 ,
2023-06-02,26824.55698,27303.86169,26574.64442,27249.58895,14837415000,528404000000 ,
2023-06-01,27218.41238,27346.10548,26671.72116,26819.97322,14678970415,520045000000 ,
2023-05-31,27700.53009,27831.6778,26866.45394,27219.65861,15656371534,527773000000 ,
2023-05-30,27745.1236,28044.7598,27588.50277,27702.34877,13251081851,537106000000 ,
2023-05-29,28075.59214,28432.03872,27563.87721,27745.88444,15181308984,537925000000 ,
2023-05-28,26871.15878,28193.44853,26802.75173,28085.64736,14545229578,544484000000 ,
2023-05-27,26720.18251,26888.88337,26621.14141,26868.35382,7892015141,520858000000 ,
2023-05-26,26474.18247,26916.66991,26343.94916,26719.29098,12711619225,517944000000 ,
2023-05-25,26329.46151,26591.51918,25890.59448,26476.20753,13851122697,513207000000 ,
2023-05-24,27224.6037,27224.6037,26106.57662,26334.81821,16299104428,510441000000 ,
2023-05-23,26855.96068,27434.68433,26816.17972,27225.72659,13697203143,527686000000 ,
2023-05-22,26749.89321,27045.73509,26549.73479,26851.27763,11056770492,520402000000 ,
2023-05-21,27118.42323,27265.91799,26706.92135,26753.82564,8647416921,518489000000 ,
2023-05-20,26888.84139,27155.15903,26843.27738,27129.58626,7044911360,525746000000 ,
2023-05-19,26826.75479,27128.61884,26700.21014,26890.12824,11258983301,521083000000 ,
2023-05-18,27401.65021,27466.52759,26415.10148,26832.2093,15222938600,519936000000 ,
2023-05-17,27035.47013,27465.9279,26600.14484,27398.80203,15140006925,530890000000 ,
2023-05-16,27171.51458,27299.30481,26878.94797,27036.65071,12732238816,523846000000 ,
2023-05-15,26931.38463,27646.34812,26766.09692,27192.69322,14413231792,526844000000 ,
2023-05-14,26788.97429,27150.97679,26661.3549,26930.63785,10014858959,521742000000 ,
2023-05-13,26807.76904,27030.48296,26710.8738,26784.07856,9999171605,518874000000 ,
2023-05-12,26987.66251,27055.64723,25878.42883,26804.99067,19313599897,519254000000 ,
2023-05-11,27621.08687,27621.94199,26781.827,27000.78827,16724343943,523023000000 ,
2023-05-10,27654.63678,28322.68833,26883.66988,27621.75623,20656025026,535026000000 ,
2023-05-09,27695.06807,27821.40061,27375.60069,27658.77467,14128593256,535714000000 ,
2023-05-08,28450.45748,28663.27233,27310.13561,27694.2729,19122903752,536375000000 ,
2023-05-07,28901.62282,29157.51819,28441.36804,28454.97829,11301355486,551083000000 ,
2023-05-06,29538.859,29820.12662,28468.96741,28904.62395,15913866714,559767000000 ,
2023-05-05,28851.47966,29668.90768,28845.51053,29534.38402,17936566518,571935000000 ,
2023-05-04,29031.30445,29353.18466,28694.03902,28847.71159,15548678514,558617000000 ,
2023-05-03,28680.49441,29259.53329,28178.38925,29006.30767,19122972518,561661000000 ,
2023-05-02,28087.17497,28881.29838,27924.12367,28680.53697,16432924527,555326000000 ,
2023-05-01,29227.10398,29329.93622,27680.79264,28091.5688,18655599976,543901000000 ,
2023-04-30,29245.51551,29952.02855,29114.02124,29268.80704,14652199272,566661000000 ,
2023-04-29,29336.56704,29452.45524,29088.04234,29248.48837,10662634333,566240000000 ,
2023-04-28,29481.01354,29572.79169,28929.60854,29340.2625,17544464887,567993000000 ,
2023-04-27,28428.46428,29871.54635,28402.88739,29473.78618,27153445027,570550000000 ,
2023-04-26,28300.05927,29995.83849,27324.54901,28422.70088,31854242019,550180000000 ,
2023-04-25,27514.87239,28371.0777,27207.93256,28307.59809,17733373139,547929000000 ,
2023-04-24,27591.72952,27979.9819,27070.8495,27525.3395,17703288330,532767000000 ,
2023-04-23,27816.14479,27820.24449,27400.31374,27591.38463,12785446832,534020000000 ,
2023-04-22,27265.89502,27872.14317,27169.57112,27817.50092,13125734602,538371000000 ,
2023-04-21,28249.23127,28349.96786,27177.3653,27276.90969,20759504330,527883000000 ,
2023-04-20,28823.68286,29076.40105,28037.25726,28245.98731,21340360360,546612000000 ,
2023-04-19,30394.1879,30411.05379,28669.89827,28822.68047,24571565421,557748000000 ,
2023-04-18,29449.0917,30470.30201,29154.84937,30397.55274,19480529496,588198000000 ,
2023-04-17,30317.1457,30319.19658,29275.37106,29445.0449,17872186762,569736000000 ,
2023-04-16,30315.97642,30555.53763,30157.83233,30315.35546,12854816417,586547000000 ,
2023-04-15,30490.74927,30601.74016,30245.88194,30318.49695,11940685378,586582000000 ,
2023-04-14,30409.56169,31005.60804,30044.49751,30485.70003,22659995079,589787000000 ,
2023-04-13,29892.73946,30539.84648,29878.62216,30399.06639,17487721001,588084000000 ,
2023-04-12,30231.58162,30462.48094,29725.57335,30139.05287,18651929926,583034000000 ,
2023-04-11,29653.67965,30509.08367,29609.30137,30235.05894,20121259843,584855000000 ,
2023-04-10,28336.02824,29771.46393,28189.27077,29652.9801,19282400094,573568000000 ,
2023-04-09,27952.36762,28532.82997,27828.48141,28333.05005,12175322951,548015000000 ,
2023-04-08,27920.51278,28159.86278,27883.38655,27947.79455,9373255556,540537000000 ,
2023-04-07,28038.96697,28111.59328,27794.03183,27925.85941,10861680497,540086000000 ,
2023-04-06,28175.22708,28178.38431,27738.75936,28044.13975,13837809380,542350000000 ,
2023-04-05,28169.72695,28739.23811,27843.7645,28177.98356,17052315986,544910000000 ,
2023-04-04,27795.27432,28433.74298,27681.30506,28168.08982,15284538859,544694000000 ,
2023-04-03,28183.08036,28475.62251,27276.71995,27790.22085,19556501327,537361000000 ,
2023-04-02,28462.8448,28518.95841,27884.08709,28199.30838,12284641999,545246000000 ,
2023-04-01,28473.3318,28802.45748,28297.1725,28411.03424,10876469901,549318000000 ,
