,Timestamp,High,Low,Open,Close,Volume
123,1547769600,123.84,120.24,123.65,121.01,2305389800.0
124,1547856000,125.9,121.16,121.61,124.52,3048261797.0
125,1547942400,125.07,118.7,124.63,119.47,2964108269.0
126,1548028800,119.72,116.16,119.64,117.16,2421720343.0
127,1548115200,119.66,114.68,117.11,118.75,2552507405.0
128,1548201600,119.42,116.38,118.71,117.45,2556952198.0
129,1548288000,118.03,116.01,117.46,117.36,2520843420.0
130,1548374400,117.8,115.83,117.59,116.38,2606881898.0
131,1548460800,118.08,115.98,116.37,116.49,2412181169.0
132,1548547200,116.69,113.41,116.51,113.41,2775888287.0
133,1548633600,113.69,103.34,113.29,106.59,3366895505.0
134,1548720000,107.17,104.0,106.72,105.6,2900418606.0
135,1548806400,109.45,104.84,105.41,108.91,2874370355.0
136,1548892800,110.46,106.53,108.9,107.06,2828796031.0
137,1548979200,108.64,105.05,107.15,107.61,2541271519.0
138,1549065600,110.65,106.76,107.47,110.43,2385157838.0
139,1549152000,110.83,106.56,110.49,107.49,2519334757.0
140,1549238400,108.7,107.07,107.63,107.82,2491888675.0
141,1549324800,108.13,106.91,107.63,107.44,2515863999.0
142,1549411200,107.57,102.93,107.57,104.92,2593048199.0
143,1549497600,106.06,104.41,104.84,104.54,2326764622.0
144,1549584000,119.81,104.19,104.65,119.27,3656841347.0
145,1549670400,120.69,118.0,119.21,119.43,2884650400.0
146,1549756800,124.85,117.11,119.41,124.81,3148766590.0
147,1549843200,124.87,120.31,124.87,121.3,3222473887.0
148,1549929600,123.47,119.6,121.18,122.57,3149576429.0
149,1550016000,125.55,121.61,122.54,122.55,3386585799.0
150,1550102400,124.45,121.33,122.42,121.39,3331701628.0
151,1550188800,123.66,121.37,121.45,122.1,3021741615.0
152,1550275200,124.13,122.3,122.4,123.26,2905833287.0
153,1550361600,134.46,123.09,123.18,133.6,4236081130.0
154,1550448000,147.69,133.0,133.03,146.1,5387525773.0
155,1550534400,149.93,145.13,146.4,145.35,5310842625.0
156,1550620800,149.55,142.5,145.17,149.55,4500094965.0
157,1550707200,149.35,144.56,149.35,146.13,3995766856.0
158,1550793600,149.27,145.21,146.07,149.09,3731099284.0
159,1550880000,159.13,147.33,148.68,158.8,4519468458.0
160,1550966400,165.55,135.85,158.9,135.85,5957715043.0
161,1551052800,142.53,135.48,135.5,139.82,4914392068.0
162,1551139200,139.98,136.58,139.65,138.09,3791292839.0
163,1551225600,141.34,131.6,138.03,136.13,4469776860.0
164,1551312000,138.85,135.66,136.28,136.75,4535438953.0
165,1551398400,139.0,136.43,136.84,136.44,3756124824.0
166,1551484800,137.18,132.44,136.35,134.21,3747176425.0
167,1551571200,135.85,131.33,134.79,132.25,3454374053.0
168,1551657600,132.73,125.4,132.16,127.77,4008171341.0
169,1551744000,138.23,126.74,127.79,137.82,4764849990.0
170,1551830400,139.97,136.15,137.96,138.79,4589054219.0
171,1551916800,140.86,137.27,138.94,138.03,4339206292.0
172,1552003200,139.5,133.56,138.31,135.13,4678816794.0
173,1552089600,139.12,134.68,134.89,137.97,5011918715.0
174,1552176000,138.27,135.69,138.18,136.76,4578438499.0
175,1552262400,137.35,133.1,136.85,133.83,4689807419.0
176,1552348800,135.27,130.94,134.01,134.44,4709988000.0
177,1552435200,134.61,132.72,134.61,133.26,4265162099.0
178,1552521600,135.18,132.75,133.2,133.71,4476532147.0
179,1552608000,138.4,133.57,133.57,137.69,4506861856.0
180,1552694400,144.56,137.91,137.91,142.4,4839003569.0
181,1552780800,142.37,139.32,142.24,140.0,3827157729.0
182,1552867200,142.27,138.84,140.1,139.37,4551739879.0
183,1552953600,140.99,139.14,139.25,140.52,4251488129.0
184,1553040000,140.95,138.31,140.48,140.69,4664134462.0
185,1553126400,141.0,135.86,140.48,136.64,5087247796.0
186,1553212800,138.79,136.23,136.56,137.18,4490899266.0
187,1553299200,139.39,136.91,137.04,138.24,4436568613.0
188,1553385600,138.38,136.31,138.32,136.99,4266845458.0
189,1553472000,137.7,133.49,137.08,135.03,4480516753.0
190,1553558400,135.46,133.76,135.05,135.46,4499271679.0
191,1553644800,141.08,135.34,135.45,140.99,5228240093.0
192,1553731200,141.01,138.43,141.01,139.42,4163212475.0
193,1553817600,142.55,138.05,139.34,142.5,5125602702.0
194,1553904000,149.61,141.03,142.36,142.09,5144662127.0
195,1553990400,142.19,140.7,142.14,141.51,4249050197.0
196,1554076800,142.73,140.74,141.47,141.83,4611999536.0
197,1554163200,165.23,141.64,141.84,163.96,9826645698.0
198,1554249600,178.32,157.32,164.01,161.46,10622456246.0
199,1554336000,164.93,155.24,161.43,158.05,7953123529.0
200,1554422400,167.22,157.44,158.02,165.51,7531316908.0
201,1554508800,172.52,161.8,165.51,165.95,7167016221.0
202,1554595200,175.21,164.93,165.98,174.53,7596176020.0
203,1554681600,184.38,174.16,174.45,180.26,9304964610.0
204,1554768000,180.25,175.09,180.22,176.11,7632529578.0
205,1554854400,183.13,175.23,176.07,177.34,7856924879.0
206,1554940800,177.49,162.32,177.34,165.5,7859383417.0
207,1555027200,166.13,161.03,165.34,164.74,6237185309.0
208,1555113600,166.36,163.01,164.62,164.51,4959301561.0
209,1555200000,168.59,162.78,164.48,167.84,4846298303.0
210,1555286400,168.82,159.56,167.9,161.57,5672311824.0
211,1555372800,167.67,160.89,161.53,167.62,5180105341.0
212,1555459200,168.94,165.5,167.55,166.95,5596102715.0
213,1555545600,175.37,166.67,166.91,173.81,6971581464.0
214,1555632000,173.98,170.62,173.79,173.71,6541053061.0
215,1555718400,176.71,171.79,173.72,173.75,6142567812.0
216,1555804800,174.42,167.43,173.72,170.05,6005571688.0
217,1555891200,173.07,168.73,170.02,171.87,6094878077.0
218,1555977600,176.85,170.9,172.01,171.45,7097827092.0
219,1556064000,171.57,161.98,171.35,165.83,7351304156.0
220,1556150400,166.51,153.85,165.91,154.46,6820332362.0
221,1556236800,158.03,152.09,154.58,156.35,7505283355.0
222,1556323200,160.59,155.62,156.27,158.43,5863109118.0
223,1556409600,159.57,157.13,158.5,157.3,5379894433.0
224,1556496000,158.33,153.19,157.29,155.2,6053776253.0
225,1556582400,162.43,155.17,155.17,162.17,6275803460.0
226,1556668800,164.06,159.66,162.19,160.82,5789172433.0
227,1556755200,162.94,160.06,160.85,162.12,6044171062.0
228,1556841600,170.07,161.08,162.08,167.95,7299410672.0
229,1556928000,170.65,161.79,167.89,164.03,6658100049.0
230,1557014400,165.4,159.7,164.02,163.45,5938415562.0
231,1557100800,175.76,159.99,163.34,172.65,7540096853.0
232,1557187200,180.39,169.69,172.43,169.8,8411140170.0
233,1557273600,172.18,166.41,169.9,170.95,6416569598.0
234,1557360000,172.88,167.25,170.95,170.29,6546914198.0
235,1557446400,175.89,168.99,170.31,173.14,8036919053.0
236,1557532800,203.47,173.14,173.14,194.3,12578331654.0
237,1557619200,201.88,183.65,194.16,187.33,10326050090.0
238,1557705600,205.1,185.31,187.42,196.85,10367149039.0
239,1557792000,217.87,196.05,196.74,217.15,12751049755.0
240,1557878400,247.45,216.82,217.01,247.15,13460006534.0
241,1557964800,275.39,245.8,246.94,264.01,18661465873.0
242,1558051200,266.98,227.77,263.85,243.76,16037551694.0
243,1558137600,246.36,233.1,243.91,234.6,10933142646.0
244,1558224000,263.74,233.76,234.45,261.29,12049250894.0
245,1558310400,261.55,241.8,261.27,251.86,10834541285.0
246,1558396800,262.11,248.2,251.65,255.22,11545049593.0
247,1558483200,258.8,242.73,255.0,244.7,9818257463.0
248,1558569600,247.62,233.79,244.67,245.97,10671663487.0
249,1558656000,255.26,243.24,245.99,249.48,9929433206.0
250,1558742400,257.36,249.09,249.69,251.76,8924985385.0
251,1558828800,269.17,247.25,251.72,267.07,9664267731.0
252,1558915200,278.51,265.44,267.14,272.86,12074664736.0
253,1559001600,274.32,267.51,272.59,271.77,10362846898.0
254,1559088000,273.76,263.09,271.78,269.46,9819132174.0
255,1559174400,287.2,247.35,269.55,255.86,13604268584.0
256,1559260800,268.66,249.11,256.02,268.11,11255023515.0
257,1559347200,273.56,263.52,268.43,265.39,9942869852.0
258,1559433600,272.81,265.04,265.51,270.23,8744111713.0
259,1559520000,270.33,251.26,270.09,252.61,9375712917.0
260,1559606400,252.51,236.13,252.51,241.34,10132549747.0
261,1559692800,248.14,239.98,241.5,247.05,8548917062.0
262,1559779200,249.94,238.5,246.93,249.47,8265146806.0
263,1559865600,254.35,246.6,249.34,250.93,8379534528.0
264,1559952000,252.38,243.23,251.25,245.74,7225996863.0
265,1560038400,245.97,229.26,245.54,233.09,7566421456.0
266,1560124800,247.66,229.34,232.83,247.52,8141159848.0
267,1560211200,248.66,239.83,247.86,245.78,7382269700.0
268,1560297600,261.02,244.49,245.93,260.9,8645598618.0
269,1560384000,262.16,255.6,260.91,256.17,8442077836.0
270,1560470400,265.37,254.15,256.18,264.09,8676891267.0
271,1560556800,271.51,262.12,263.93,269.02,8126853944.0
272,1560643200,278.14,265.54,268.9,269.22,9676746453.0
273,1560729600,275.44,268.35,269.09,274.35,6009795781.0
274,1560816000,274.32,263.14,274.32,265.05,6205242504.0
275,1560902400,270.33,264.75,265.06,269.43,5516510947.0
276,1560988800,274.07,265.5,269.41,271.7,6408981097.0
277,1561075200,295.3,271.74,271.74,294.91,9331694140.0
278,1561161600,315.19,294.73,295.12,309.38,10613731255.0
279,1561248000,318.57,305.76,309.42,307.83,8161062380.0
280,1561334400,312.33,299.56,307.72,310.42,8205712062.0
281,1561420800,318.13,307.64,310.68,318.13,9641764965.0
282,1561507200,361.4,315.95,317.99,336.75,16437084081.0
283,1561593600,343.43,278.57,336.96,294.27,14038092503.0
284,1561680000,313.03,292.94,294.14,311.23,11514656820.0
285,1561766400,322.04,294.75,311.28,320.06,10929374565.0
286,1561852800,322.79,290.7,319.58,290.7,10303111000.0
287,1561939200,301.03,280.02,290.27,293.64,10292223948.0
288,1562025600,295.66,272.6,293.54,291.6,10618413952.0
289,1562112000,303.34,291.4,291.76,303.1,9926711979.0
290,1562198400,303.96,282.77,303.03,284.52,8403513106.0
291,1562284800,293.92,282.69,284.38,288.0,8723493015.0
292,1562371200,295.99,286.67,287.89,287.55,7674615025.0
293,1562457600,310.14,286.11,287.6,305.7,8119724981.0
294,1562544000,314.27,303.5,305.73,313.25,9078905628.0
295,1562630400,318.22,305.29,313.33,308.88,10055159803.0
296,1562716800,313.07,285.57,308.85,290.0,11679985167.0
297,1562803200,290.02,266.09,289.95,268.7,10216287022.0
298,1562889600,278.86,268.0,268.69,276.28,8148936015.0
299,1562976000,276.69,263.07,276.29,269.46,6716829429.0
300,1563062400,269.64,227.27,269.28,227.58,8578339386.0
301,1563148800,235.03,210.39,227.97,229.78,9723674244.0
302,1563235200,234.51,197.38,229.75,199.19,9036620494.0
303,1563321600,217.98,193.99,199.07,211.48,9387747640.0
304,1563408000,229.24,208.04,211.44,226.57,9327816059.0
305,1563494400,226.94,215.84,226.66,221.33,7606433131.0
306,1563580800,234.2,221.19,221.41,229.12,7976245988.0
307,1563667200,229.86,219.03,229.17,225.63,6685082868.0
308,1563753600,226.86,213.45,225.7,217.56,6338843919.0
309,1563840000,218.52,209.64,217.57,212.73,6976091534.0
310,1563926400,217.54,203.89,212.55,217.05,7168982843.0
311,1564012800,224.25,216.14,216.97,219.62,6731281160.0
312,1564099200,220.24,214.13,219.63,219.63,5729852178.0
313,1564185600,223.52,204.9,219.62,207.41,6257703908.0
314,1564272000,212.04,202.25,207.41,211.19,5504887934.0
315,1564358400,213.93,208.76,211.12,211.27,5485190664.0
316,1564444800,213.61,206.87,211.34,210.52,5489918859.0
317,1564531200,218.65,210.44,210.49,218.65,6003828340.0
318,1564617600,218.81,212.91,218.55,217.81,5965442642.0
319,1564704000,222.18,215.98,217.88,217.87,6159440229.0
320,1564790400,224.62,217.33,217.9,222.49,5697798687.0
321,1564876800,224.23,218.49,222.58,222.67,5238542572.0
322,1564963200,235.64,222.6,222.65,234.22,7765060287.0
323,1565049600,239.12,223.55,234.25,226.02,7647742672.0
324,1565136000,229.66,222.78,225.93,226.39,7020342210.0
325,1565222400,226.77,216.52,226.52,220.94,6713525644.0
326,1565308800,221.36,208.25,220.91,210.49,6964818795.0
327,1565395200,213.73,203.79,210.53,206.73,6584748527.0
328,1565481600,216.6,206.51,206.73,216.09,6440605605.0
329,1565568000,216.14,210.95,216.06,211.29,5674315559.0
330,1565654400,211.38,205.42,211.34,208.71,5946313205.0
331,1565740800,209.07,186.33,208.6,186.61,7444456154.0
332,1565827200,189.46,178.14,186.68,188.5,8197244441.0
333,1565913600,188.91,180.38,188.64,185.44,7133915837.0
334,1566000000,186.7,182.59,185.53,185.69,5512696513.0
335,1566086400,197.52,183.69,185.84,194.49,5969012024.0
336,1566172800,203.56,193.11,194.56,203.09,6145148692.0
337,1566259200,203.02,195.62,202.81,196.57,6408417610.0
338,1566345600,197.03,182.69,196.62,186.89,7775772700.0
339,1566432000,194.42,183.38,186.94,191.33,7569043874.0
340,1566518400,195.91,189.56,191.11,194.71,6658162377.0
341,1566604800,194.78,187.63,194.67,191.29,6249737982.0
342,1566691200,192.16,184.96,191.23,186.84,5826017143.0
343,1566777600,193.44,186.74,186.74,188.93,7207986636.0
344,1566864000,188.96,185.47,188.95,187.52,6042327402.0
345,1566950400,187.93,172.19,187.5,173.89,6696604087.0
346,1567036800,174.0,167.17,173.96,169.52,7129569083.0
347,1567123200,170.77,167.07,169.49,168.83,5776520220.0
348,1567209600,174.32,167.8,168.89,172.47,5830212249.0
349,1567296000,173.7,169.53,172.46,171.63,5554799576.0
350,1567382400,180.15,170.45,171.7,178.35,6503447137.0
351,1567468800,182.35,175.97,178.36,179.5,6962728938.0
352,1567555200,180.14,175.33,179.49,175.99,5938120494.0
353,1567641600,176.16,171.75,175.97,174.22,5589476516.0
354,1567728000,177.72,168.34,174.17,169.96,6797611878.0
355,1567814400,180.85,169.44,169.96,178.26,6791531342.0
356,1567900800,182.98,178.14,178.28,181.36,6472677266.0
357,1567987200,184.15,177.42,181.36,181.15,7232938985.0
358,1568073600,184.06,178.12,181.21,179.79,6291476772.0
359,1568160000,181.76,176.5,179.84,178.73,7157139035.0
360,1568246400,182.0,177.85,178.8,181.02,5838605477.0
361,1568332800,181.5,178.58,180.98,181.11,5955041237.0
362,1568419200,188.45,180.37,181.32,188.11,6500686511.0
363,1568505600,190.4,186.45,188.07,189.79,6222874780.0
364,1568592000,198.2,189.69,189.69,197.11,8242029488.0
365,1568678400,213.73,196.72,197.11,208.61,10232590812.0
366,1568764800,216.71,208.05,208.05,211.39,9194634557.0
367,1568851200,222.87,204.69,211.25,221.28,10620070913.0
368,1568937600,221.6,215.16,221.07,218.05,8027974273.0
369,1569024000,220.96,215.0,217.9,215.52,7743309778.0
370,1569110400,216.09,207.64,215.49,211.55,7812854576.0
371,1569196800,211.84,201.89,211.71,201.92,7494673136.0
372,1569283200,203.5,162.73,201.84,168.11,11757739233.0
373,1569369600,174.72,164.91,168.13,170.89,9766632018.0
374,1569456000,171.69,157.13,170.76,166.73,7848286154.0
375,1569542400,175.61,163.21,166.65,174.71,7909313625.0
376,1569628800,175.78,170.77,174.68,174.57,6895423445.0
377,1569715200,175.21,167.0,174.61,170.5,6497088199.0
378,1569801600,179.87,167.04,170.46,179.87,7552915148.0
379,1569888000,185.05,175.81,180.21,177.34,7676276225.0
380,1569974400,180.83,175.33,177.22,180.71,6335595250.0
381,1570060800,180.8,172.6,180.7,175.2,6381403725.0
382,1570147200,178.55,173.56,175.24,176.99,6248928449.0
383,1570233600,177.71,173.07,176.95,176.35,5837211771.0
384,1570320000,177.36,171.3,176.36,173.06,5852890674.0
385,1570406400,182.36,171.53,172.94,181.19,7844316834.0
386,1570492800,184.36,179.13,181.11,182.02,7466282780.0
387,1570579200,194.3,180.67,182.04,193.29,9088122101.0
388,1570665600,193.9,188.31,193.19,191.66,8375913276.0
389,1570752000,195.32,181.66,191.8,182.57,9128522970.0
390,1570838400,186.3,179.98,182.53,180.83,7494328840.0
391,1570924800,185.08,180.32,180.86,182.08,6733182273.0
392,1571011200,187.3,181.66,182.03,186.96,7276520699.0
393,1571097600,187.76,179.46,186.98,181.41,7731456579.0
394,1571184000,181.67,174.06,181.34,176.01,7691244590.0
395,1571270400,178.9,174.57,175.91,178.03,6737237423.0
396,1571356800,178.18,171.01,177.99,173.62,7566257807.0
397,1571443200,175.61,172.22,173.65,172.91,6551453871.0
398,1571529600,176.72,171.21,172.97,175.53,6801091120.0
399,1571616000,177.74,173.29,175.52,174.92,6815820627.0
400,1571702400,175.65,172.27,174.91,172.3,6990951966.0
401,1571788800,172.42,157.46,172.26,162.4,9624925919.0
402,1571875200,164.15,160.89,162.51,162.17,7300917537.0
403,1571961600,183.0,161.97,162.19,181.52,10358594018.0
404,1572048000,195.94,176.13,181.67,179.84,13831784986.0
405,1572134400,188.16,177.68,179.93,184.24,10815941952.0
406,1572220800,187.88,180.25,184.4,182.66,10406734124.0
407,1572307200,191.85,182.36,182.67,190.34,10622761958.0
408,1572393600,191.11,181.55,190.34,184.69,10484902804.0
409,1572480000,188.75,180.07,184.8,183.97,9607939606.0
410,1572566400,185.06,181.09,183.8,183.97,9145611130.0
411,1572652800,185.71,182.8,184.02,183.93,8087991830.0
412,1572739200,185.02,179.82,183.99,182.43,8760247744.0
413,1572825600,188.02,181.82,182.32,186.36,10551917945.0
414,1572912000,191.26,184.33,186.31,189.3,10024177342.0
415,1572998400,193.55,188.67,189.11,191.59,10156458684.0
416,1573084800,191.86,186.57,191.5,187.98,9081247799.0
417,1573171200,188.82,182.54,187.92,184.21,9176780911.0
418,1573257600,185.84,183.9,184.31,185.03,7277418704.0
419,1573344000,190.92,184.69,184.94,189.48,8752784211.0
420,1573430400,190.34,185.09,189.5,185.49,7877424106.0
421,1573516800,187.95,184.19,185.56,186.84,7792186666.0
422,1573603200,189.33,185.94,186.94,188.26,7343173596.0
423,1573689600,188.63,184.99,188.27,186.0,7872664470.0
424,1573776000,186.25,179.38,186.06,180.52,8815678477.0
425,1573862400,184.16,179.99,180.5,183.35,6789888120.0
426,1573948800,188.19,182.34,183.35,185.12,7364325471.0
427,1574035200,186.93,179.18,185.04,180.56,7787662111.0
428,1574121600,182.53,175.2,180.5,177.46,7536699743.0
429,1574208000,178.99,175.29,177.42,175.7,7205785149.0
430,1574294400,176.21,159.37,175.67,161.46,8546371325.0
431,1574380800,163.03,142.34,161.51,150.27,12020749863.0
432,1574467200,154.1,147.6,150.21,153.42,8289198330.0
433,1574553600,153.97,142.83,153.43,142.83,7782769098.0
434,1574640000,150.21,133.8,142.7,146.48,10962753356.0
435,1574726400,150.0,145.22,146.4,148.97,7648516297.0
436,1574812800,154.89,143.53,148.4,153.01,8778095308.0
437,1574899200,156.61,151.09,153.07,151.72,7346531960.0
438,1574985600,156.85,151.46,151.77,155.3,7503898278.0
439,1575072000,156.69,151.23,155.29,152.54,6565950868.0
440,1575158400,152.49,147.07,152.49,151.19,7102780298.0
441,1575244800,152.12,147.61,151.18,149.06,6670561362.0
442,1575331200,150.31,146.0,149.06,147.96,6204379850.0
443,1575417600,150.68,145.0,147.92,146.75,7865937094.0
444,1575504000,153.16,145.46,146.69,149.25,6745910228.0
445,1575590400,149.67,147.61,149.4,149.19,6458766441.0
446,1575676800,149.8,148.37,149.2,148.77,5911233284.0
447,1575763200,152.39,148.31,148.74,151.26,6441727252.0
448,1575849600,151.91,147.62,151.22,148.23,6744206747.0
449,1575936000,148.56,144.91,148.18,146.27,6859512025.0
450,1576022400,147.14,143.05,146.32,143.61,7037180049.0
451,1576108800,145.75,141.44,143.62,145.6,7890383413.0
452,1576195200,145.86,143.75,145.66,144.94,7264810247.0
453,1576281600,145.53,142.43,144.95,142.87,7048066973.0
454,1576368000,143.93,139.43,142.86,143.11,7235153411.0
455,1576454400,143.22,132.46,143.14,133.61,8992282119.0
456,1576540800,134.01,121.4,133.65,122.6,9057166141.0
457,1576627200,133.39,119.78,122.66,133.09,11864518321.0
458,1576713600,134.19,125.97,133.05,129.32,9564699140.0
459,1576800000,129.76,126.99,129.38,129.07,8173594150.0
460,1576886400,129.15,127.61,129.1,128.13,7449064703.0
461,1576972800,133.16,127.93,128.1,132.37,9121058481.0
462,1577059200,134.73,127.42,132.31,128.61,9622497693.0
463,1577145600,131.67,127.31,128.63,129.06,7961819689.0
464,1577232000,129.07,124.89,129.07,126.45,8418019054.0
